job,trace,sha256,episodes
position_y0_1_t0_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t0_winner__libero_object_temp__task0__init1__trajectory_medoid__l1p0__query_traces.parquet,88f592916c1e67cea91dc8aed16e3be47eac609c19448f74bb2d9f5f272711e0,1
position_y0_1_t1_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t1_first__libero_object_temp__task1__init1__first__l0p0__query_traces.parquet,6acbc379306f0769a57a7bb6dc36cba9388f46ace97beee9b3dd6439c9c76d17,1
position_y0_1_t1_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t1_max_value__libero_object_temp__task1__init1__max_value__l0p0__query_traces.parquet,f172a0fecc4ff96afa0a1268ad68cb212c84a1884bf03f7bd48349508183cf35,1
position_y0_1_t1_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t1_winner__libero_object_temp__task1__init1__trajectory_medoid__l1p0__query_traces.parquet,212488166357f76911fc0fb8886927ab3f461b98c4957285ec9c8130d35fdc4c,1
position_y0_1_t2_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t2_first__libero_object_temp__task2__init1__first__l0p0__query_traces.parquet,6377e0dc9bfea5c77ae7cfbbf88fdb07fafa0a3902b26e2ecdf08a6e71e07aa7,1
position_y0_1_t2_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t2_max_value__libero_object_temp__task2__init1__max_value__l0p0__query_traces.parquet,7248311194f788ff1c58602b96e9566e2e0045cd504e890327b44e0b0e3c7e61,1
position_y0_1_t2_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t2_winner__libero_object_temp__task2__init1__trajectory_medoid__l1p0__query_traces.parquet,e742b126f16959941942a260673d5df431fa63fb9c729093a75771e9d387afaf,1
position_y0_1_t3_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t3_first__libero_object_temp__task3__init1__first__l0p0__query_traces.parquet,b127839009caffabb0d1eb3e308ead3eee3ef7aedc26cb602e2ee565047b5963,1
position_y0_1_t3_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t3_max_value__libero_object_temp__task3__init1__max_value__l0p0__query_traces.parquet,bd9fbc8d4ed5939126ee4652c7be18e3b0d78fdcca0579535c684ad4617d886e,1
position_y0_1_t3_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t3_winner__libero_object_temp__task3__init1__trajectory_medoid__l1p0__query_traces.parquet,d760ce1aa9143fe246d5decdcb3075f6f8da1b6f3a6057dda71fd46215e87b3e,1
position_y0_1_t4_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t4_first__libero_object_temp__task4__init1__first__l0p0__query_traces.parquet,9bb0f1decd6c7fa5c38fca19e233262df6e279ae816bb18fc43f83ff38947874,1
position_y0_1_t4_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t4_max_value__libero_object_temp__task4__init1__max_value__l0p0__query_traces.parquet,e72600366082092640ed1318b041f479c192a7980b39217e7bd1227d592476ed,1
position_y0_1_t4_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t4_winner__libero_object_temp__task4__init1__trajectory_medoid__l1p0__query_traces.parquet,8afc95608e326a714fd1fc67a2274050a16a8d15452638843039cdd74c6c6da2,1
position_y0_1_t5_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t5_first__libero_object_temp__task5__init1__first__l0p0__query_traces.parquet,8d7a768ae7bde8a941fdfabbf9c4064fa83b21250a8956274095cd7e76cbd526,1
position_y0_1_t5_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t5_max_value__libero_object_temp__task5__init1__max_value__l0p0__query_traces.parquet,6de239db819129cbd76a6d72e2ab339865610bfbda3942309f7605bd1051d359,1
position_y0_1_t5_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t5_winner__libero_object_temp__task5__init1__trajectory_medoid__l1p0__query_traces.parquet,3f53227ee9d2d6d39ddc541f6e64b7c1d180b50ce6bb1099cb85ce0d62fe737b,1
position_y0_1_t6_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t6_first__libero_object_temp__task6__init1__first__l0p0__query_traces.parquet,0f68e709c0c8da980df8c384fd196e207a48ef332db0bc5299cabb257f9edcda,1
position_y0_1_t6_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t6_max_value__libero_object_temp__task6__init1__max_value__l0p0__query_traces.parquet,e2eb3c957d1387f1cdbd24418277d6c41a51f4a09ee86d6476cab77e61b18022,1
position_y0_1_t6_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t6_winner__libero_object_temp__task6__init1__trajectory_medoid__l1p0__query_traces.parquet,239e9d98b8823298e6d30b060a87881fe02cde6adef1b718c91a0979ed7aad6c,1
position_y0_1_t7_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t7_first__libero_object_temp__task7__init1__first__l0p0__query_traces.parquet,e05cade574acdb2d68cd52a2346bc5f1de3b66068a01cb02bfc1e5031a31e86d,1
position_y0_1_t7_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t7_max_value__libero_object_temp__task7__init1__max_value__l0p0__query_traces.parquet,e6b4b72639b61315e1cb47e7b508f00c0af523912cd3533d459c623dea36d955,1
position_y0_1_t7_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t7_winner__libero_object_temp__task7__init1__trajectory_medoid__l1p0__query_traces.parquet,107e4e83076eb7ce33e690dc8c839db3c4bbec59784c23e54330fd7faea287ee,1
position_y0_1_t8_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t8_first__libero_object_temp__task8__init1__first__l0p0__query_traces.parquet,113150cc287ca7d62488bd5495bfcae346765d6fb11f49d8a03d1adca04bbc8e,1
position_y0_1_t8_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t8_max_value__libero_object_temp__task8__init1__max_value__l0p0__query_traces.parquet,dfdc0e0ca04ae34c9dbdd90bf712ab4b3b352eb00710e8181b4d4865ea2d8da8,1
position_y0_1_t8_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t8_winner__libero_object_temp__task8__init1__trajectory_medoid__l1p0__query_traces.parquet,5de6ae41071ffc5faf73224bb2af74f41ce6c115f8a744cde782d67bb8056a6d,1
position_y0_1_t9_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t9_first__libero_object_temp__task9__init1__first__l0p0__query_traces.parquet,893af86adf24cd5796f87ea01a4c2b0a86bbc5dc85c15b9f162ef48f8ae18c99,1
position_y0_1_t9_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t9_max_value__libero_object_temp__task9__init1__max_value__l0p0__query_traces.parquet,1eb0e372cdaf1638ce9878967b5fb96ed28c77a0f7bf7bb3292b1af942bc6a16,1
position_y0_1_t9_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_1_t9_winner__libero_object_temp__task9__init1__trajectory_medoid__l1p0__query_traces.parquet,57c67fd7cea4846af5d358660b1b287b09083ad03ed7e9d3281f11e7d909f91c,1
position_y0_2_t0_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t0_first__libero_object_temp__task0__init1__first__l0p0__query_traces.parquet,c4c0b4ad057615baa14a8854b4f13e7753408932bc9577ef8be4b08fa702e0d1,1
position_y0_2_t0_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t0_max_value__libero_object_temp__task0__init1__max_value__l0p0__query_traces.parquet,ad2102f809ece66ba161a218d6281d6a0bb015c500a168c88c599f791ac9c82f,1
position_y0_2_t0_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t0_winner__libero_object_temp__task0__init1__trajectory_medoid__l1p0__query_traces.parquet,d77529f7721567841b3ac989ab28fcaf0e2ebdd5ce1dc926b5763c236176d648,1
position_y0_2_t1_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t1_first__libero_object_temp__task1__init1__first__l0p0__query_traces.parquet,b4eec780e2443bd3ac62dc91e45aa715adce1ce60dba22f0da6ba5e024c2f812,1
position_y0_2_t1_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t1_max_value__libero_object_temp__task1__init1__max_value__l0p0__query_traces.parquet,d799ebee8642fc3246b1b607b0e7420cccee6621ec7c713aa72a73d28af63972,1
position_y0_2_t1_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t1_winner__libero_object_temp__task1__init1__trajectory_medoid__l1p0__query_traces.parquet,918ac7a12b205be6c52407fcc4e41835b3c62e42ba1de02a85dd1e4da86d8b75,1
position_y0_2_t2_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t2_first__libero_object_temp__task2__init1__first__l0p0__query_traces.parquet,27b733b2e8b4f8a7b44506dab10b0700b0f051233bccd7ad0695247f42ba6139,1
position_y0_2_t2_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t2_max_value__libero_object_temp__task2__init1__max_value__l0p0__query_traces.parquet,1938c088225ea5c832c09813cde1252fa21a8f72171be6a6dfd5bb454a342771,1
position_y0_2_t2_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t2_winner__libero_object_temp__task2__init1__trajectory_medoid__l1p0__query_traces.parquet,1f5bdf2ae6f62fc650ebb7b2594d60bc76a9989805604851ad69d6fa08ea1961,1
position_y0_2_t3_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t3_first__libero_object_temp__task3__init1__first__l0p0__query_traces.parquet,802df2e603711b3c3330dd0bda0e6dc1867f9fc4a065bb7cfd3fbad071666405,1
position_y0_2_t3_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t3_max_value__libero_object_temp__task3__init1__max_value__l0p0__query_traces.parquet,a9957d51e4e35dbcd7054de0353489b0548bcf66fd6fd6f3cffa260aa0da9b91,1
position_y0_2_t3_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t3_winner__libero_object_temp__task3__init1__trajectory_medoid__l1p0__query_traces.parquet,d8c564a1e98c3977a6a29682c7bcd04367b28ceb087fdf551d351f1325d3636d,1
position_y0_2_t4_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t4_first__libero_object_temp__task4__init1__first__l0p0__query_traces.parquet,7a470eabf0c64630965c487e28643673514fb9d50558284a75a60e4ba88aad97,1
position_y0_2_t4_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t4_max_value__libero_object_temp__task4__init1__max_value__l0p0__query_traces.parquet,2458c39e1aecc8b87688568261b4b5b2f39869b73aa6ace61532148f4bd1f2e3,1
position_y0_2_t4_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t4_winner__libero_object_temp__task4__init1__trajectory_medoid__l1p0__query_traces.parquet,142b5a4548aefa9c1806b9f1999cc819a69eb285360ac2601afc713cea6de814,1
position_y0_2_t5_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t5_first__libero_object_temp__task5__init1__first__l0p0__query_traces.parquet,38016fdc7fb1d1efd6ea150734eee70271414e68d2c6a8729d0598cd75fe02c3,1
position_y0_2_t5_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t5_max_value__libero_object_temp__task5__init1__max_value__l0p0__query_traces.parquet,ba09b659139e92bb8db505dba426446ceea21f7957d5fecf92a1e333adfc164c,1
position_y0_2_t5_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t5_winner__libero_object_temp__task5__init1__trajectory_medoid__l1p0__query_traces.parquet,2a52f3c9d883ffe637b6199997d0d558537b33ec44acd5316b784e743aba8bea,1
position_y0_2_t6_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t6_first__libero_object_temp__task6__init1__first__l0p0__query_traces.parquet,c74d24eec231ecf7ce8fc703615645899240ba7c4cc85b04193181199e17ffdc,1
position_y0_2_t6_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t6_max_value__libero_object_temp__task6__init1__max_value__l0p0__query_traces.parquet,ad4b42a06a1fec4055ff8e27b2f7adfa88d9b86e7611f223963febfb3b4598b7,1
position_y0_2_t6_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t6_winner__libero_object_temp__task6__init1__trajectory_medoid__l1p0__query_traces.parquet,b2612a5b4b0ce86e4c5de4c3dffd5e59135ae6b47ce5fe7c0738248bd511338b,1
position_y0_2_t7_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t7_first__libero_object_temp__task7__init1__first__l0p0__query_traces.parquet,d992322f28520cd344039a31f9a183cfc5ae4e08300ffb17fc0711dba6604303,1
position_y0_2_t7_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t7_max_value__libero_object_temp__task7__init1__max_value__l0p0__query_traces.parquet,05c30c5ed91c30d221ad246c96a809bfe18f3816b947b80b6bff31a34f6f21e0,1
position_y0_2_t7_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t7_winner__libero_object_temp__task7__init1__trajectory_medoid__l1p0__query_traces.parquet,5fa2f7fdb0700469f463e400576b396bcb1e88a7f8d168b735276c950f8de3aa,1
position_y0_2_t8_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t8_first__libero_object_temp__task8__init1__first__l0p0__query_traces.parquet,4cea8e803177b2582b5eaf0ebe8c40b8c04e2d7021549089134edd4affab02c1,1
position_y0_2_t8_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t8_max_value__libero_object_temp__task8__init1__max_value__l0p0__query_traces.parquet,0d949cb1038b0145629b96bbfa025381223dc144512033f525b699644df17c40,1
position_y0_2_t8_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t8_winner__libero_object_temp__task8__init1__trajectory_medoid__l1p0__query_traces.parquet,cbef75f7ff2143f35dafd5cd8f2f8a441c4d5572afb4facec64ddc170a87b8f8,1
position_y0_2_t9_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t9_first__libero_object_temp__task9__init1__first__l0p0__query_traces.parquet,e7aeb4bb5982b44229fe57760b65ba6c2ee9217f2bd0e78284efafebbd3f85f3,1
position_y0_2_t9_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t9_max_value__libero_object_temp__task9__init1__max_value__l0p0__query_traces.parquet,ecd116ca8d2f3fbcd2e1139e83c077af12c1506388f49de97fd426fb3eea9511,1
position_y0_2_t9_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_2_t9_winner__libero_object_temp__task9__init1__trajectory_medoid__l1p0__query_traces.parquet,a5e9223e3fb22080ad0c33c7e7c1fd8b3398eb08b719e01cfb515a94b9428c8e,1
position_y0_3_t0_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t0_first__libero_object_temp__task0__init1__first__l0p0__query_traces.parquet,1bef196ce9ece797847a6fa1f46645e1935bf6cef13b2e2c71f7a1ffa03f15ce,1
position_y0_3_t0_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t0_max_value__libero_object_temp__task0__init1__max_value__l0p0__query_traces.parquet,317891cf19eddbf41a984d6a15e4a7ed02e0fa701eb2796ef5991317067df34a,1
position_y0_3_t0_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t0_winner__libero_object_temp__task0__init1__trajectory_medoid__l1p0__query_traces.parquet,ae83034ffe07fcdd2bc61ebe681c52dfdd80a240837d211810eb75d1ce9bb535,1
position_y0_3_t1_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t1_first__libero_object_temp__task1__init1__first__l0p0__query_traces.parquet,7f03fb7c6b2ad4c333bc2aaf255d7ff13f19f76d45d63bf9fbaacf656ad9b01b,1
position_y0_3_t1_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t1_max_value__libero_object_temp__task1__init1__max_value__l0p0__query_traces.parquet,1b110467709463f184443ca76aff37cec9184d86cf4fbed1f0bf5462592a33a6,1
position_y0_3_t1_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t1_winner__libero_object_temp__task1__init1__trajectory_medoid__l1p0__query_traces.parquet,bf6ce26c98d7384eff5362323a38129567733faf90c9854ab498f6c5d20b7b55,1
position_y0_3_t2_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t2_first__libero_object_temp__task2__init1__first__l0p0__query_traces.parquet,218550d76706c2e638d23423fca05074189660ab55d764b5f142717260f6e7bb,1
position_y0_3_t2_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t2_max_value__libero_object_temp__task2__init1__max_value__l0p0__query_traces.parquet,413b0ae35a079cd17ae56fe93accd9c4d6b31c97e1ad378e6ad563dfaf0e1ffe,1
position_y0_3_t2_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t2_winner__libero_object_temp__task2__init1__trajectory_medoid__l1p0__query_traces.parquet,57a04fde027cbddaf5e675e7f2d6d8732e7f101880846ebc5eb0f417122b0909,1
position_y0_3_t3_first,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t3_first__libero_object_temp__task3__init1__first__l0p0__query_traces.parquet,e1a4290ea0020b0c48d0d05ef54614f47c77b5bd12a22a03d500236bee770a4b,1
position_y0_3_t3_max_value,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t3_max_value__libero_object_temp__task3__init1__max_value__l0p0__query_traces.parquet,950431fd8ef879402ad8ea6e21aeb77e1b673c9092d0c0f81e9bc629fd52301e,1
position_y0_3_t3_winner,/home/jovyan/shares/SR006.nfs2/spiridonov/malnev_world_model/YSDA_WORD_MODELS_PP/experiments/campaigns/trajectory_consensus_20260908_compact/runs/trajectory_consensus_20260908_compact__position_y0_3_t3_winner__libero_object_temp__task3__init1__trajectory_medoid__l1p0__query_traces.parquet,2446e0ba0f0738601416800c54478fac3a128e8dee02b3feefc381bf755b7c12,1
