analysis_snapshot_id,factor,case_id,independent_group,suite,task_id,task_description,init_state_id,query_idx,phase,candidates,outcome_heterogeneous,maxv_success,oracle_success,success_rescue,success_harm_possible,maxv_utility,oracle_utility,utility_rescue,source_run,source_path,campaign,all_candidates_fail,all_candidates_succeed
terminal_grounded_critic_20260829__holdout__object_holdout_task9_init2::libero_object_object__task9__init2__rollout0__query0,Object,terminal_critic_object_holdout,Object|libero_object_object|9|2,libero_object_object,9,pick the orange juice and place it in the basket,2,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task9_init2,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task9_init2__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task9_init2::libero_object_object__task9__init2__rollout0__query3,Object,terminal_critic_object_holdout,Object|libero_object_object|9|2,libero_object_object,9,pick the orange juice and place it in the basket,2,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task9_init2,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task9_init2__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task9_init3::libero_object_object__task9__init3__rollout0__query0,Object,terminal_critic_object_holdout,Object|libero_object_object|9|3,libero_object_object,9,pick the orange juice and place it in the basket,3,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task9_init3,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task9_init3__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task9_init3::libero_object_object__task9__init3__rollout0__query3,Object,terminal_critic_object_holdout,Object|libero_object_object|9|3,libero_object_object,9,pick the orange juice and place it in the basket,3,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task9_init3,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task9_init3__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task9_init4::libero_object_object__task9__init4__rollout0__query0,Object,terminal_critic_object_holdout,Object|libero_object_object|9|4,libero_object_object,9,pick the orange juice and place it in the basket,4,0,approach,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task9_init4,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task9_init4__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
terminal_grounded_critic_20260829__holdout__object_holdout_task9_init4::libero_object_object__task9__init4__rollout0__query3,Object,terminal_critic_object_holdout,Object|libero_object_object|9|4,libero_object_object,9,pick the orange juice and place it in the basket,4,3,grasp,8,False,True,True,False,False,3.0,3.0,False,terminal_grounded_critic_20260829__holdout__object_holdout_task9_init4,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/terminal_grounded_critic_20260829__holdout/runs/terminal_grounded_critic_20260829__holdout__object_holdout_task9_init4__candidate_outcomes.parquet,terminal_grounded_critic_20260829__holdout,False,True
proposal_opportunity_k16_20260830__environment_task0_init5_7_k16::libero_object_env__task0__init5__rollout0__query0,Environment,proposal_k16_environment_task0,Environment|libero_object_env|0|5,libero_object_env,0,pick the alphabet soup and place it in the basket,5,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task0_init5_7_k16::libero_object_env__task0__init5__rollout0__query3,Environment,proposal_k16_environment_task0,Environment|libero_object_env|0|5,libero_object_env,0,pick the alphabet soup and place it in the basket,5,3,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task0_init5_7_k16::libero_object_env__task0__init6__rollout0__query0,Environment,proposal_k16_environment_task0,Environment|libero_object_env|0|6,libero_object_env,0,pick the alphabet soup and place it in the basket,6,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task0_init5_7_k16::libero_object_env__task0__init6__rollout0__query3,Environment,proposal_k16_environment_task0,Environment|libero_object_env|0|6,libero_object_env,0,pick the alphabet soup and place it in the basket,6,3,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task0_init5_7_k16::libero_object_env__task0__init7__rollout0__query0,Environment,proposal_k16_environment_task0,Environment|libero_object_env|0|7,libero_object_env,0,pick the alphabet soup and place it in the basket,7,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task0_init5_7_k16::libero_object_env__task0__init7__rollout0__query3,Environment,proposal_k16_environment_task0,Environment|libero_object_env|0|7,libero_object_env,0,pick the alphabet soup and place it in the basket,7,3,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task0_init8_9_k16::libero_object_env__task0__init8__rollout0__query0,Environment,proposal_k16_environment_task0,Environment|libero_object_env|0|8,libero_object_env,0,pick the alphabet soup and place it in the basket,8,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task0_init8_9_k16::libero_object_env__task0__init8__rollout0__query3,Environment,proposal_k16_environment_task0,Environment|libero_object_env|0|8,libero_object_env,0,pick the alphabet soup and place it in the basket,8,3,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task0_init8_9_k16::libero_object_env__task0__init9__rollout0__query0,Environment,proposal_k16_environment_task0,Environment|libero_object_env|0|9,libero_object_env,0,pick the alphabet soup and place it in the basket,9,0,approach,16,False,False,False,False,False,-0.5,0.0,True,proposal_opportunity_k16_20260830__environment_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task0_init8_9_k16::libero_object_env__task0__init9__rollout0__query3,Environment,proposal_k16_environment_task0,Environment|libero_object_env|0|9,libero_object_env,0,pick the alphabet soup and place it in the basket,9,3,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task2_init5_7_k16::libero_object_env__task2__init5__rollout0__query0,Environment,proposal_k16_environment_task2,Environment|libero_object_env|2|5,libero_object_env,2,pick the salad dressing and place it in the basket,5,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task2_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task2_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task2_init5_7_k16::libero_object_env__task2__init5__rollout0__query3,Environment,proposal_k16_environment_task2,Environment|libero_object_env|2|5,libero_object_env,2,pick the salad dressing and place it in the basket,5,3,grasp,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task2_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task2_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task2_init5_7_k16::libero_object_env__task2__init6__rollout0__query0,Environment,proposal_k16_environment_task2,Environment|libero_object_env|2|6,libero_object_env,2,pick the salad dressing and place it in the basket,6,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task2_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task2_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task2_init5_7_k16::libero_object_env__task2__init6__rollout0__query3,Environment,proposal_k16_environment_task2,Environment|libero_object_env|2|6,libero_object_env,2,pick the salad dressing and place it in the basket,6,3,grasp,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task2_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task2_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task2_init5_7_k16::libero_object_env__task2__init7__rollout0__query0,Environment,proposal_k16_environment_task2,Environment|libero_object_env|2|7,libero_object_env,2,pick the salad dressing and place it in the basket,7,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task2_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task2_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task2_init5_7_k16::libero_object_env__task2__init7__rollout0__query3,Environment,proposal_k16_environment_task2,Environment|libero_object_env|2|7,libero_object_env,2,pick the salad dressing and place it in the basket,7,3,grasp,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task2_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task2_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task2_init8_9_k16::libero_object_env__task2__init8__rollout0__query0,Environment,proposal_k16_environment_task2,Environment|libero_object_env|2|8,libero_object_env,2,pick the salad dressing and place it in the basket,8,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task2_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task2_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task2_init8_9_k16::libero_object_env__task2__init8__rollout0__query3,Environment,proposal_k16_environment_task2,Environment|libero_object_env|2|8,libero_object_env,2,pick the salad dressing and place it in the basket,8,3,grasp,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task2_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task2_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task2_init8_9_k16::libero_object_env__task2__init9__rollout0__query0,Environment,proposal_k16_environment_task2,Environment|libero_object_env|2|9,libero_object_env,2,pick the salad dressing and place it in the basket,9,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task2_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task2_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__environment_task2_init8_9_k16::libero_object_env__task2__init9__rollout0__query3,Environment,proposal_k16_environment_task2,Environment|libero_object_env|2|9,libero_object_env,2,pick the salad dressing and place it in the basket,9,3,grasp,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__environment_task2_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__environment_task2_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__object_task0_init5_7_k16::libero_object_object__task0__init5__rollout0__query0,Object,proposal_k16_object_task0,Object|libero_object_object|0|5,libero_object_object,0,pick the alphabet soup and place it in the basket,5,0,approach,16,True,False,True,True,False,0.0,3.0,True,proposal_opportunity_k16_20260830__object_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__object_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,False,False
proposal_opportunity_k16_20260830__object_task0_init5_7_k16::libero_object_object__task0__init5__rollout0__query3,Object,proposal_k16_object_task0,Object|libero_object_object|0|5,libero_object_object,0,pick the alphabet soup and place it in the basket,5,3,grasp,16,True,True,True,False,True,3.0,3.0,False,proposal_opportunity_k16_20260830__object_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__object_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,False,False
proposal_opportunity_k16_20260830__object_task0_init5_7_k16::libero_object_object__task0__init6__rollout0__query0,Object,proposal_k16_object_task0,Object|libero_object_object|0|6,libero_object_object,0,pick the alphabet soup and place it in the basket,6,0,approach,16,True,True,True,False,True,3.0,3.0,False,proposal_opportunity_k16_20260830__object_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__object_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,False,False
proposal_opportunity_k16_20260830__object_task0_init5_7_k16::libero_object_object__task0__init6__rollout0__query3,Object,proposal_k16_object_task0,Object|libero_object_object|0|6,libero_object_object,0,pick the alphabet soup and place it in the basket,6,3,grasp,16,True,False,True,True,False,0.0,3.0,True,proposal_opportunity_k16_20260830__object_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__object_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,False,False
proposal_opportunity_k16_20260830__object_task0_init5_7_k16::libero_object_object__task0__init7__rollout0__query0,Object,proposal_k16_object_task0,Object|libero_object_object|0|7,libero_object_object,0,pick the alphabet soup and place it in the basket,7,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__object_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__object_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__object_task0_init5_7_k16::libero_object_object__task0__init7__rollout0__query3,Object,proposal_k16_object_task0,Object|libero_object_object|0|7,libero_object_object,0,pick the alphabet soup and place it in the basket,7,3,grasp,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__object_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__object_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__object_task0_init8_9_k16::libero_object_object__task0__init8__rollout0__query0,Object,proposal_k16_object_task0,Object|libero_object_object|0|8,libero_object_object,0,pick the alphabet soup and place it in the basket,8,0,approach,16,True,True,True,False,True,3.0,3.0,False,proposal_opportunity_k16_20260830__object_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__object_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,False,False
proposal_opportunity_k16_20260830__object_task0_init8_9_k16::libero_object_object__task0__init8__rollout0__query3,Object,proposal_k16_object_task0,Object|libero_object_object|0|8,libero_object_object,0,pick the alphabet soup and place it in the basket,8,3,grasp,16,False,True,True,False,False,3.0,3.0,False,proposal_opportunity_k16_20260830__object_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__object_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,False,True
proposal_opportunity_k16_20260830__object_task0_init8_9_k16::libero_object_object__task0__init9__rollout0__query0,Object,proposal_k16_object_task0,Object|libero_object_object|0|9,libero_object_object,0,pick the alphabet soup and place it in the basket,9,0,approach,16,True,True,True,False,True,3.0,3.0,False,proposal_opportunity_k16_20260830__object_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__object_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,False,False
proposal_opportunity_k16_20260830__object_task0_init8_9_k16::libero_object_object__task0__init9__rollout0__query3,Object,proposal_k16_object_task0,Object|libero_object_object|0|9,libero_object_object,0,pick the alphabet soup and place it in the basket,9,3,grasp,16,True,False,True,True,False,-1.0,3.0,True,proposal_opportunity_k16_20260830__object_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__object_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,False,False
proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16::libero_object_temp__task0__init5__rollout0__query0,Position,proposal_k16_position_x0p3_task0,Position|libero_object_temp|0|5,libero_object_temp,0,pick the alphabet soup and place it in the basket,5,0,approach,16,False,False,False,False,False,-0.5,0.0,True,proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16::libero_object_temp__task0__init5__rollout0__query3,Position,proposal_k16_position_x0p3_task0,Position|libero_object_temp|0|5,libero_object_temp,0,pick the alphabet soup and place it in the basket,5,3,approach,16,False,False,False,False,False,-0.5,0.0,True,proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16::libero_object_temp__task0__init6__rollout0__query0,Position,proposal_k16_position_x0p3_task0,Position|libero_object_temp|0|6,libero_object_temp,0,pick the alphabet soup and place it in the basket,6,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16::libero_object_temp__task0__init6__rollout0__query3,Position,proposal_k16_position_x0p3_task0,Position|libero_object_temp|0|6,libero_object_temp,0,pick the alphabet soup and place it in the basket,6,3,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16::libero_object_temp__task0__init7__rollout0__query0,Position,proposal_k16_position_x0p3_task0,Position|libero_object_temp|0|7,libero_object_temp,0,pick the alphabet soup and place it in the basket,7,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16::libero_object_temp__task0__init7__rollout0__query3,Position,proposal_k16_position_x0p3_task0,Position|libero_object_temp|0|7,libero_object_temp,0,pick the alphabet soup and place it in the basket,7,3,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_x0p3_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16::libero_object_temp__task0__init8__rollout0__query0,Position,proposal_k16_position_x0p3_task0,Position|libero_object_temp|0|8,libero_object_temp,0,pick the alphabet soup and place it in the basket,8,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16::libero_object_temp__task0__init8__rollout0__query3,Position,proposal_k16_position_x0p3_task0,Position|libero_object_temp|0|8,libero_object_temp,0,pick the alphabet soup and place it in the basket,8,3,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16::libero_object_temp__task0__init9__rollout0__query0,Position,proposal_k16_position_x0p3_task0,Position|libero_object_temp|0|9,libero_object_temp,0,pick the alphabet soup and place it in the basket,9,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16::libero_object_temp__task0__init9__rollout0__query3,Position,proposal_k16_position_x0p3_task0,Position|libero_object_temp|0|9,libero_object_temp,0,pick the alphabet soup and place it in the basket,9,3,approach,16,False,False,False,False,False,-0.5,0.0,True,proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_x0p3_task0_init8_9_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_y0p3_task0_init5_7_k16::libero_object_temp__task0__init5__rollout0__query0,Position,proposal_k16_position_y0p3_task0,Position|libero_object_temp|0|5,libero_object_temp,0,pick the alphabet soup and place it in the basket,5,0,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__position_y0p3_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_y0p3_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
proposal_opportunity_k16_20260830__position_y0p3_task0_init5_7_k16::libero_object_temp__task0__init5__rollout0__query3,Position,proposal_k16_position_y0p3_task0,Position|libero_object_temp|0|5,libero_object_temp,0,pick the alphabet soup and place it in the basket,5,3,approach,16,False,False,False,False,False,0.0,0.0,False,proposal_opportunity_k16_20260830__position_y0p3_task0_init5_7_k16,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/proposal_opportunity_k16_20260830/runs/proposal_opportunity_k16_20260830__position_y0p3_task0_init5_7_k16__candidate_outcomes.parquet,proposal_opportunity_k16_20260830,True,False
